survey_id,country,area,ecoregion,realm,location,site_code,site_name,latitude,longitude,survey_date,depth,geom,program,visibility,hour,survey_latitude,survey_longitude,diver,method,block,phylum,class,order,family,recorded_species_name,species_name,taxon,reporting_name,size_class,total,biomass
923401382,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD1,Middle Cove,47.65214,-52.69617,19/07/2021,5,0101000020E6100000683A3B191C594AC0EC34D25279D34740,RLS,7,10:30:00,47.65213,-52.69617,Jasmin Schuster,1,1,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Mallotus villosus,Mallotus villosus,Mallotus villosus,Mallotus villosus,7.5,500,
923401382,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD1,Middle Cove,47.65214,-52.69617,19/07/2021,5,0101000020E6100000683A3B191C594AC0EC34D25279D34740,RLS,7,10:30:00,47.65213,-52.69617,Jasmin Schuster,1,1,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Mallotus villosus,Mallotus villosus,Mallotus villosus,Mallotus villosus,20,500,
923401382,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD1,Middle Cove,47.65214,-52.69617,19/07/2021,5,0101000020E6100000683A3B191C594AC0EC34D25279D34740,RLS,7,10:30:00,47.65213,-52.69617,Jasmin Schuster,1,1,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pseudopleuronectes americanus,Pseudopleuronectes americanus,Pseudopleuronectes americanus,Pseudopleuronectes americanus,50,1,956.6328336
923401382,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD1,Middle Cove,47.65214,-52.69617,19/07/2021,5,0101000020E6100000683A3B191C594AC0EC34D25279D34740,RLS,7,10:30:00,47.65213,-52.69617,Jasmin Schuster,1,2,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Mallotus villosus,Mallotus villosus,Mallotus villosus,Mallotus villosus,7.5,500,
923401382,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD1,Middle Cove,47.65214,-52.69617,19/07/2021,5,0101000020E6100000683A3B191C594AC0EC34D25279D34740,RLS,7,10:30:00,47.65213,-52.69617,Jasmin Schuster,1,2,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Mallotus villosus,Mallotus villosus,Mallotus villosus,Mallotus villosus,20,500,
923401382,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD1,Middle Cove,47.65214,-52.69617,19/07/2021,5,0101000020E6100000683A3B191C594AC0EC34D25279D34740,RLS,7,10:30:00,47.65213,-52.69617,Jasmin Schuster,1,2,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Mallotus villosus,Mallotus villosus,Mallotus villosus,Mallotus villosus,15,3000,
923401382,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD1,Middle Cove,47.65214,-52.69617,19/07/2021,5,0101000020E6100000683A3B191C594AC0EC34D25279D34740,RLS,7,10:30:00,47.65213,-52.69617,Jasmin Schuster,1,2,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Mallotus villosus,Mallotus villosus,Mallotus villosus,Mallotus villosus,12.5,3000,
923401382,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD1,Middle Cove,47.65214,-52.69617,19/07/2021,5,0101000020E6100000683A3B191C594AC0EC34D25279D34740,RLS,7,10:30:00,47.65213,-52.69617,Jasmin Schuster,1,2,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Mallotus villosus,Mallotus villosus,Mallotus villosus,Mallotus villosus,10,3000,
923401381,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD4,Portugal Cove,47.62729,-52.85769,19/07/2021,8,0101000020E61000009A0D32C9C86D4AC0CE8DE9094BD04740,RLS,6,12:20:00,47.62728,-52.85769,Jasmin Schuster,1,1,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pseudopleuronectes americanus,Pseudopleuronectes americanus,Pseudopleuronectes americanus,Pseudopleuronectes americanus,20,1,158.8123377
923401381,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD4,Portugal Cove,47.62729,-52.85769,19/07/2021,8,0101000020E61000009A0D32C9C86D4AC0CE8DE9094BD04740,RLS,6,12:20:00,47.62728,-52.85769,Jasmin Schuster,1,1,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,7.5,8,68.34606584
923401381,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD4,Portugal Cove,47.62729,-52.85769,19/07/2021,8,0101000020E61000009A0D32C9C86D4AC0CE8DE9094BD04740,RLS,6,12:20:00,47.62728,-52.85769,Jasmin Schuster,1,1,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,25,3,633.1610822
923401381,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD4,Portugal Cove,47.62729,-52.85769,19/07/2021,8,0101000020E61000009A0D32C9C86D4AC0CE8DE9094BD04740,RLS,6,12:20:00,47.62728,-52.85769,Jasmin Schuster,1,1,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,20,5,699.4132485
923401381,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD4,Portugal Cove,47.62729,-52.85769,19/07/2021,8,0101000020E61000009A0D32C9C86D4AC0CE8DE9094BD04740,RLS,6,12:20:00,47.62728,-52.85769,Jasmin Schuster,1,1,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,15,12,786.198004
923401381,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD4,Portugal Cove,47.62729,-52.85769,19/07/2021,8,0101000020E61000009A0D32C9C86D4AC0CE8DE9094BD04740,RLS,6,12:20:00,47.62728,-52.85769,Jasmin Schuster,1,1,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,12.5,12,460.0640039
923401381,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD4,Portugal Cove,47.62729,-52.85769,19/07/2021,8,0101000020E61000009A0D32C9C86D4AC0CE8DE9094BD04740,RLS,6,12:20:00,47.62728,-52.85769,Jasmin Schuster,1,1,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,10,15,298.4762224
923401381,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD4,Portugal Cove,47.62729,-52.85769,19/07/2021,8,0101000020E61000009A0D32C9C86D4AC0CE8DE9094BD04740,RLS,6,12:20:00,47.62728,-52.85769,Jasmin Schuster,1,2,Chordata,Actinopterygii,Scorpaeniformes,Cyclopteridae,Cyclopterus lumpus,Cyclopterus lumpus,Cyclopterus lumpus,Cyclopterus lumpus,35,1,
923401381,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD4,Portugal Cove,47.62729,-52.85769,19/07/2021,8,0101000020E61000009A0D32C9C86D4AC0CE8DE9094BD04740,RLS,6,12:20:00,47.62728,-52.85769,Jasmin Schuster,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,7.5,60,512.5954938
923401381,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD4,Portugal Cove,47.62729,-52.85769,19/07/2021,8,0101000020E61000009A0D32C9C86D4AC0CE8DE9094BD04740,RLS,6,12:20:00,47.62728,-52.85769,Jasmin Schuster,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,30,1,305.6822776
923401381,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD4,Portugal Cove,47.62729,-52.85769,19/07/2021,8,0101000020E61000009A0D32C9C86D4AC0CE8DE9094BD04740,RLS,6,12:20:00,47.62728,-52.85769,Jasmin Schuster,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,25,2,422.1073881
923401381,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD4,Portugal Cove,47.62729,-52.85769,19/07/2021,8,0101000020E61000009A0D32C9C86D4AC0CE8DE9094BD04740,RLS,6,12:20:00,47.62728,-52.85769,Jasmin Schuster,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,20,25,3497.066243
923401381,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD4,Portugal Cove,47.62729,-52.85769,19/07/2021,8,0101000020E61000009A0D32C9C86D4AC0CE8DE9094BD04740,RLS,6,12:20:00,47.62728,-52.85769,Jasmin Schuster,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,15,37,2424.110512
923401381,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD4,Portugal Cove,47.62729,-52.85769,19/07/2021,8,0101000020E61000009A0D32C9C86D4AC0CE8DE9094BD04740,RLS,6,12:20:00,47.62728,-52.85769,Jasmin Schuster,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,10,182,3621.511499
923401381,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD4,Portugal Cove,47.62729,-52.85769,19/07/2021,8,0101000020E61000009A0D32C9C86D4AC0CE8DE9094BD04740,RLS,6,12:20:00,47.62728,-52.85769,Jasmin Schuster,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,12.5,60,2300.32002
923401380,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD2,Tappers Cove,47.66498,-52.72689,20/07/2021,9,0101000020E61000000DE544BB0A5D4AC03E3F8C101ED54740,RLS,5,10:30:00,47.66497,-52.72689,Jasmin Schuster,1,1,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus morhua,Gadus morhua,Gadus morhua,Gadus morhua,12.5,5,150.1140367
923401380,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD2,Tappers Cove,47.66498,-52.72689,20/07/2021,9,0101000020E61000000DE544BB0A5D4AC03E3F8C101ED54740,RLS,5,10:30:00,47.66497,-52.72689,Jasmin Schuster,1,1,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus morhua,Gadus morhua,Gadus morhua,Gadus morhua,2.5,1,0.21355831
923401380,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD2,Tappers Cove,47.66498,-52.72689,20/07/2021,9,0101000020E61000000DE544BB0A5D4AC03E3F8C101ED54740,RLS,5,10:30:00,47.66497,-52.72689,Jasmin Schuster,1,1,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus morhua,Gadus morhua,Gadus morhua,Gadus morhua,7.5,5,31.23777525
923401380,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD2,Tappers Cove,47.66498,-52.72689,20/07/2021,9,0101000020E61000000DE544BB0A5D4AC03E3F8C101ED54740,RLS,5,10:30:00,47.66497,-52.72689,Jasmin Schuster,1,1,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus morhua,Gadus morhua,Gadus morhua,Gadus morhua,10,5,75.6165456
923401380,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD2,Tappers Cove,47.66498,-52.72689,20/07/2021,9,0101000020E61000000DE544BB0A5D4AC03E3F8C101ED54740,RLS,5,10:30:00,47.66497,-52.72689,Jasmin Schuster,1,1,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus scorpius,Myoxocephalus scorpius,Myoxocephalus scorpius,Myoxocephalus scorpius,35,1,759.8264409
923401380,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD2,Tappers Cove,47.66498,-52.72689,20/07/2021,9,0101000020E61000000DE544BB0A5D4AC03E3F8C101ED54740,RLS,5,10:30:00,47.66497,-52.72689,Jasmin Schuster,1,1,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pseudopleuronectes americanus,Pseudopleuronectes americanus,Pseudopleuronectes americanus,Pseudopleuronectes americanus,30,1,320.5168514
923401380,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD2,Tappers Cove,47.66498,-52.72689,20/07/2021,9,0101000020E61000000DE544BB0A5D4AC03E3F8C101ED54740,RLS,5,10:30:00,47.66497,-52.72689,Jasmin Schuster,1,1,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pseudopleuronectes americanus,Pseudopleuronectes americanus,Pseudopleuronectes americanus,Pseudopleuronectes americanus,40,1,526.9665113
923401380,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD2,Tappers Cove,47.66498,-52.72689,20/07/2021,9,0101000020E61000000DE544BB0A5D4AC03E3F8C101ED54740,RLS,5,10:30:00,47.66497,-52.72689,Jasmin Schuster,1,2,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus morhua,Gadus morhua,Gadus morhua,Gadus morhua,10,20,302.4661824
923401380,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD2,Tappers Cove,47.66498,-52.72689,20/07/2021,9,0101000020E61000000DE544BB0A5D4AC03E3F8C101ED54740,RLS,5,10:30:00,47.66497,-52.72689,Jasmin Schuster,1,2,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus morhua,Gadus morhua,Gadus morhua,Gadus morhua,12.5,10,300.2280733
923401380,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD2,Tappers Cove,47.66498,-52.72689,20/07/2021,9,0101000020E61000000DE544BB0A5D4AC03E3F8C101ED54740,RLS,5,10:30:00,47.66497,-52.72689,Jasmin Schuster,1,2,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus morhua,Gadus morhua,Gadus morhua,Gadus morhua,7.5,10,62.47555051
923401380,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD2,Tappers Cove,47.66498,-52.72689,20/07/2021,9,0101000020E61000000DE544BB0A5D4AC03E3F8C101ED54740,RLS,5,10:30:00,47.66497,-52.72689,Jasmin Schuster,1,2,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pseudopleuronectes americanus,Pseudopleuronectes americanus,Pseudopleuronectes americanus,Pseudopleuronectes americanus,35,1,427.3579725
923401380,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD2,Tappers Cove,47.66498,-52.72689,20/07/2021,9,0101000020E61000000DE544BB0A5D4AC03E3F8C101ED54740,RLS,5,10:30:00,47.66497,-52.72689,Jasmin Schuster,1,2,Chordata,Actinopterygii,Perciformes,Zoarcidae,Zoarces americanus,Zoarces americanus,Zoarces americanus,Zoarces americanus,50,1,
923401379,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD13,Bauline,47.722559,-52.835218,21/07/2021,8,0101000020E6100000E983656CE86A4AC01A3735D07CDC4740,RLS,3,11:00:00,47.72255,-52.83521,Andrew Perry,1,1,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus morhua,Gadus morhua,Gadus morhua,Gadus morhua,10,2,30.24661824
923401379,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD13,Bauline,47.722559,-52.835218,21/07/2021,8,0101000020E6100000E983656CE86A4AC01A3735D07CDC4740,RLS,3,11:00:00,47.72255,-52.83521,Andrew Perry,1,1,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus morhua,Gadus morhua,Gadus morhua,Gadus morhua,15,1,52.57451419
923401379,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD13,Bauline,47.722559,-52.835218,21/07/2021,8,0101000020E6100000E983656CE86A4AC01A3735D07CDC4740,RLS,3,11:00:00,47.72255,-52.83521,Andrew Perry,1,1,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,15,1,65.51650034
923401379,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD13,Bauline,47.722559,-52.835218,21/07/2021,8,0101000020E6100000E983656CE86A4AC01A3735D07CDC4740,RLS,3,11:00:00,47.72255,-52.83521,Andrew Perry,1,1,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,30,1,305.6822776
923401379,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD13,Bauline,47.722559,-52.835218,21/07/2021,8,0101000020E6100000E983656CE86A4AC01A3735D07CDC4740,RLS,3,11:00:00,47.72255,-52.83521,Andrew Perry,1,1,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,25,2,422.1073881
923401379,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD13,Bauline,47.722559,-52.835218,21/07/2021,8,0101000020E6100000E983656CE86A4AC01A3735D07CDC4740,RLS,3,11:00:00,47.72255,-52.83521,Andrew Perry,1,1,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,20,5,699.4132485
923401379,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD13,Bauline,47.722559,-52.835218,21/07/2021,8,0101000020E6100000E983656CE86A4AC01A3735D07CDC4740,RLS,3,11:00:00,47.72255,-52.83521,Jasmin Schuster,1,2,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus morhua,Gadus morhua,Gadus morhua,Gadus morhua,10,1,15.12330912
923401379,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD13,Bauline,47.722559,-52.835218,21/07/2021,8,0101000020E6100000E983656CE86A4AC01A3735D07CDC4740,RLS,3,11:00:00,47.72255,-52.83521,Jasmin Schuster,1,2,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus morhua,Gadus morhua,Gadus morhua,Gadus morhua,7.5,1,6.247555051
923401379,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD13,Bauline,47.722559,-52.835218,21/07/2021,8,0101000020E6100000E983656CE86A4AC01A3735D07CDC4740,RLS,3,11:00:00,47.72255,-52.83521,Jasmin Schuster,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,10,4,79.59365931
923401379,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD13,Bauline,47.722559,-52.835218,21/07/2021,8,0101000020E6100000E983656CE86A4AC01A3735D07CDC4740,RLS,3,11:00:00,47.72255,-52.83521,Jasmin Schuster,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,35,1,421.0771855
923401379,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD13,Bauline,47.722559,-52.835218,21/07/2021,8,0101000020E6100000E983656CE86A4AC01A3735D07CDC4740,RLS,3,11:00:00,47.72255,-52.83521,Jasmin Schuster,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,30,1,305.6822776
923401379,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD13,Bauline,47.722559,-52.835218,21/07/2021,8,0101000020E6100000E983656CE86A4AC01A3735D07CDC4740,RLS,3,11:00:00,47.72255,-52.83521,Jasmin Schuster,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,25,3,633.1610822
923401379,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD13,Bauline,47.722559,-52.835218,21/07/2021,8,0101000020E6100000E983656CE86A4AC01A3735D07CDC4740,RLS,3,11:00:00,47.72255,-52.83521,Jasmin Schuster,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,20,2,279.7652994
923401379,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD13,Bauline,47.722559,-52.835218,21/07/2021,8,0101000020E6100000E983656CE86A4AC01A3735D07CDC4740,RLS,3,11:00:00,47.72255,-52.83521,Jasmin Schuster,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,15,4,262.0660013
923401379,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD13,Bauline,47.722559,-52.835218,21/07/2021,8,0101000020E6100000E983656CE86A4AC01A3735D07CDC4740,RLS,3,11:00:00,47.72255,-52.83521,Jasmin Schuster,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,12.5,4,153.354668
923401379,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD13,Bauline,47.722559,-52.835218,21/07/2021,8,0101000020E6100000E983656CE86A4AC01A3735D07CDC4740,RLS,3,11:00:00,47.72255,-52.83521,Jasmin Schuster,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,7.5,3,25.62977469
923401379,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD13,Bauline,47.722559,-52.835218,21/07/2021,8,0101000020E6100000E983656CE86A4AC01A3735D07CDC4740,RLS,3,11:00:00,47.72255,-52.83521,Jasmin Schuster,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,5,1,2.594724922
923401377,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD19,Seal Cove,47.18782043,-52.8423996,6/09/2020,6,0101000020E6100000000000C0D36B4AC0000000800A984740,RLS,5,11:40:00,47.18782,-52.8424,Jasmin Schuster,1,1,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pseudopleuronectes americanus,Pseudopleuronectes americanus,Pseudopleuronectes americanus,Pseudopleuronectes americanus,20,1,158.8123377
923401377,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD19,Seal Cove,47.18782043,-52.8423996,6/09/2020,6,0101000020E6100000000000C0D36B4AC0000000800A984740,RLS,5,11:40:00,47.18782,-52.8424,Jasmin Schuster,1,2,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia aurita,Aurelia aurita,Aurelia aurita,Aurelia aurita,0,2,
923401376,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD17,Harbour Main Beach,47.44139862,-53.15700912,16/08/2020,5,0101000020E6100000000000E018944AC0000000C07FB84740,RLS,3,15:30:00,47.4414,-53.15701,Jasmin Schuster,1,1,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus morhua,Gadus morhua,Gadus morhua,Gadus morhua,7.5,1,6.247555051
923401376,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD17,Harbour Main Beach,47.44139862,-53.15700912,16/08/2020,5,0101000020E6100000000000E018944AC0000000C07FB84740,RLS,3,15:30:00,47.4414,-53.15701,Jasmin Schuster,1,1,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,15,4,262.0660013
923401376,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD17,Harbour Main Beach,47.44139862,-53.15700912,16/08/2020,5,0101000020E6100000000000E018944AC0000000C07FB84740,RLS,3,15:30:00,47.4414,-53.15701,Jasmin Schuster,1,1,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,12.5,4,153.354668
923401376,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD17,Harbour Main Beach,47.44139862,-53.15700912,16/08/2020,5,0101000020E6100000000000E018944AC0000000C07FB84740,RLS,3,15:30:00,47.4414,-53.15701,Jasmin Schuster,1,1,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,Tautogolabrus adspersus,10,2,39.79682966
923401376,Canada,Newfoundland and Labrador,Northern Grand Banks - Southern Labrador,Arctic,Newfoundland,NFLD17,Harbour Main Beach,47.44139862,-53.15700912,16/08/2020,5,0101000020E6100000000000E018944AC0000000C07FB84740,RLS,3,15:30:00,47.4414,-53.15701,Jasmin Schuster,1,2,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis gunnellus,Pholis gunnellus,Pholis gunnellus,Pholis gunnellus,20,1,57.56368994
